"YEAR","START_DATE","END_DATE","JURISDICTION","LOCATION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES"
2024,"2024-01-01","2024-01-31","tas","unknown","26-39","non_wearing_seatbelts","police issued",30,0,3
2024,"2024-01-01","2024-01-31","tas","unknown","26-39","speed_fines","fixed or mobile camera",1655,0,0
2024,"2024-01-01","2024-01-31","tas","unknown","26-39","speed_fines","police issued",543,0,12
2024,"2024-01-01","2024-01-31","tas","unknown","26-39","unlicensed_driving","not applicable",16,0,73
2024,"2024-01-01","2024-01-31","tas","unknown","40-64","mobile_phone_use","fixed or mobile camera",50,0,0
2024,"2024-01-01","2024-01-31","tas","unknown","40-64","mobile_phone_use","police issued",36,0,1
2024,"2024-01-01","2024-01-31","tas","unknown","40-64","non_wearing_seatbelts","fixed or mobile camera",143,0,0
2024,"2024-01-01","2024-01-31","tas","unknown","40-64","non_wearing_seatbelts","police issued",27,0,0
2024,"2024-01-01","2024-01-31","tas","unknown","40-64","speed_fines","fixed or mobile camera",2471,0,0
2024,"2024-01-01","2024-01-31","tas","unknown","40-64","speed_fines","police issued",649,0,10
2024,"2024-01-01","2024-01-31","tas","unknown","40-64","unlicensed_driving","not applicable",7,0,32
2024,"2024-01-01","2024-01-31","tas","unknown","65 and over","mobile_phone_use","fixed or mobile camera",9,0,0
2024,"2024-01-01","2024-01-31","tas","unknown","65 and over","mobile_phone_use","police issued",10,0,0
2024,"2024-01-01","2024-01-31","tas","unknown","65 and over","non_wearing_seatbelts","fixed or mobile camera",71,0,0
2024,"2024-01-01","2024-01-31","tas","unknown","65 and over","non_wearing_seatbelts","police issued",16,0,1
2024,"2024-01-01","2024-01-31","tas","unknown","65 and over","speed_fines","fixed or mobile camera",933,0,0
2024,"2024-01-01","2024-01-31","tas","unknown","65 and over","speed_fines","police issued",179,0,0
2024,"2024-01-01","2024-01-31","tas","unknown","65 and over","unlicensed_driving","not applicable",2,0,2
2024,"2024-01-01","2024-01-31","tas","unknown","unknown","unlicensed_driving","not applicable",0,0,1
2024,"2024-01-01","2024-01-31","vic","inner regional australia","0-16","mobile_phone_use","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","0-16","mobile_phone_use","mobile camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","0-16","non_wearing_seatbelts","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","0-16","non_wearing_seatbelts","mobile camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","0-16","speed_fines","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","0-16","speed_fines","mobile camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","17-25","mobile_phone_use","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","17-25","mobile_phone_use","mobile camera",101,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","17-25","non_wearing_seatbelts","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","17-25","non_wearing_seatbelts","mobile camera",64,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","17-25","speed_fines","fixed camera",138,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","17-25","speed_fines","mobile camera",574,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","26-39","mobile_phone_use","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","26-39","mobile_phone_use","mobile camera",387,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","26-39","non_wearing_seatbelts","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","26-39","non_wearing_seatbelts","mobile camera",217,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","26-39","speed_fines","fixed camera",503,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","26-39","speed_fines","mobile camera",1956,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","40-64","mobile_phone_use","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","40-64","mobile_phone_use","mobile camera",502,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","40-64","non_wearing_seatbelts","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","40-64","non_wearing_seatbelts","mobile camera",338,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","40-64","speed_fines","fixed camera",882,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","40-64","speed_fines","mobile camera",3176,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","65 and over","mobile_phone_use","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","65 and over","mobile_phone_use","mobile camera",85,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","65 and over","non_wearing_seatbelts","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","65 and over","non_wearing_seatbelts","mobile camera",124,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","65 and over","speed_fines","fixed camera",377,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","65 and over","speed_fines","mobile camera",1306,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","unknown","mobile_phone_use","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","unknown","mobile_phone_use","mobile camera",330,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","unknown","non_wearing_seatbelts","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","unknown","non_wearing_seatbelts","mobile camera",163,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","unknown","speed_fines","fixed camera",32,0,0
2024,"2024-01-01","2024-01-31","vic","inner regional australia","unknown","speed_fines","mobile camera",119,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","0-16","mobile_phone_use","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","0-16","mobile_phone_use","mobile camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","0-16","non_wearing_seatbelts","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","0-16","non_wearing_seatbelts","mobile camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","0-16","speed_fines","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","0-16","speed_fines","mobile camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","17-25","mobile_phone_use","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","17-25","mobile_phone_use","mobile camera",290,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","17-25","non_wearing_seatbelts","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","17-25","non_wearing_seatbelts","mobile camera",260,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","17-25","speed_fines","fixed camera",3335,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","17-25","speed_fines","mobile camera",2263,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","26-39","mobile_phone_use","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","26-39","mobile_phone_use","mobile camera",1402,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","26-39","non_wearing_seatbelts","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","26-39","non_wearing_seatbelts","mobile camera",1167,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","26-39","speed_fines","fixed camera",12612,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","26-39","speed_fines","mobile camera",8905,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","40-64","mobile_phone_use","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","40-64","mobile_phone_use","mobile camera",1884,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","40-64","non_wearing_seatbelts","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","40-64","non_wearing_seatbelts","mobile camera",1662,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","40-64","speed_fines","fixed camera",21894,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","40-64","speed_fines","mobile camera",13426,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","65 and over","mobile_phone_use","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","65 and over","mobile_phone_use","mobile camera",289,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","65 and over","non_wearing_seatbelts","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","65 and over","non_wearing_seatbelts","mobile camera",521,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","65 and over","speed_fines","fixed camera",6792,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","65 and over","speed_fines","mobile camera",4162,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","unknown","mobile_phone_use","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","unknown","mobile_phone_use","mobile camera",1223,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","unknown","non_wearing_seatbelts","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","unknown","non_wearing_seatbelts","mobile camera",954,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","unknown","speed_fines","fixed camera",1063,0,0
2024,"2024-01-01","2024-01-31","vic","major cities of australia","unknown","speed_fines","mobile camera",625,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","0-16","mobile_phone_use","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","0-16","mobile_phone_use","mobile camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","0-16","non_wearing_seatbelts","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","0-16","non_wearing_seatbelts","mobile camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","0-16","speed_fines","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","0-16","speed_fines","mobile camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","17-25","mobile_phone_use","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","17-25","mobile_phone_use","mobile camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","17-25","non_wearing_seatbelts","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","17-25","non_wearing_seatbelts","mobile camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","17-25","speed_fines","fixed camera",5,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","17-25","speed_fines","mobile camera",101,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","26-39","mobile_phone_use","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","26-39","mobile_phone_use","mobile camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","26-39","non_wearing_seatbelts","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","26-39","non_wearing_seatbelts","mobile camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","26-39","speed_fines","fixed camera",7,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","26-39","speed_fines","mobile camera",354,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","40-64","mobile_phone_use","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","40-64","mobile_phone_use","mobile camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","40-64","non_wearing_seatbelts","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","40-64","non_wearing_seatbelts","mobile camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","40-64","speed_fines","fixed camera",19,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","40-64","speed_fines","mobile camera",636,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","65 and over","mobile_phone_use","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","65 and over","mobile_phone_use","mobile camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","65 and over","non_wearing_seatbelts","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","65 and over","non_wearing_seatbelts","mobile camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","65 and over","speed_fines","fixed camera",6,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","65 and over","speed_fines","mobile camera",231,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","unknown","mobile_phone_use","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","unknown","mobile_phone_use","mobile camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","unknown","non_wearing_seatbelts","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","unknown","non_wearing_seatbelts","mobile camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","unknown","speed_fines","fixed camera",1,0,0
2024,"2024-01-01","2024-01-31","vic","outer regional australia","unknown","speed_fines","mobile camera",23,0,0
2024,"2024-01-01","2024-01-31","vic","remote australia","0-16","mobile_phone_use","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","remote australia","0-16","mobile_phone_use","mobile camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","remote australia","0-16","non_wearing_seatbelts","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","remote australia","0-16","non_wearing_seatbelts","mobile camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","remote australia","0-16","speed_fines","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","remote australia","0-16","speed_fines","mobile camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","remote australia","17-25","mobile_phone_use","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","remote australia","17-25","mobile_phone_use","mobile camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","remote australia","17-25","non_wearing_seatbelts","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","remote australia","17-25","non_wearing_seatbelts","mobile camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","remote australia","17-25","speed_fines","fixed camera",0,0,0
2024,"2024-01-01","2024-01-31","vic","remote australia","17-25","speed_fines","mobile camera",0,0,0
